-0.532849	0.213651
-0.539499	0.215259
-0.546183	0.216775
-0.552898	0.218202
-0.559639	0.219542
-0.566404	0.2208
-0.573189	0.221978
-0.57999	0.223077
-0.586805	0.224099
-0.593632	0.225046
-0.600466	0.22592
-0.607305	0.226722
-0.614147	0.227453
-0.620988	0.228115
-0.627827	0.228708
-0.634661	0.229234
-0.641487	0.229694
-0.648302	0.230088
-0.655105	0.230418
-0.661893	0.230684
-0.668663	0.230888
-0.675414	0.23103
-0.682142	0.23111
-0.688847	0.23113
-0.695524	0.231091
-0.702172	0.230992
-0.70879	0.230836
-0.715374	0.230622
-0.721922	0.230352
-0.728433	0.230026
-0.734904	0.229645
-0.741333	0.229209
-0.747718	0.228719
-0.754057	0.228177
-0.760348	0.227582
-0.766588	0.226936
-0.772777	0.22624
-0.77891	0.225493
-0.784988	0.224697
-0.791007	0.223853
-0.796967	0.222961
-0.802864	0.222022
-0.808697	0.221037
-0.814464	0.220007
-0.820163	0.218932
-0.825792	0.217814
-0.83135	0.216653
-0.836835	0.21545
-0.842244	0.214206
-0.847577	0.212922
-0.852831	0.211598
-0.858004	0.210236
-0.863095	0.208837
-0.868102	0.207401
-0.873023	0.205929
-0.877857	0.204422
-0.882602	0.202882
-0.887256	0.201309
-0.891818	0.199704
-0.896286	0.198068
-0.900658	0.196402
-0.904932	0.194708
-0.909108	0.192986
-0.913183	0.191236
-0.917155	0.189462
-0.921024	0.187662
-0.924786	0.18584
-0.928442	0.183994
-0.931988	0.182127
-0.935423	0.18024
-0.938745	0.178334
-0.941953	0.17641
-0.945043	0.174468
-0.948015	0.172511
-0.950866	0.170538
-0.953593	0.168552
-0.956193	0.166553
-0.958664	0.164541
-0.961001	0.162519
-0.9632	0.160485
-0.965256	0.15844
-0.967161	0.156384
-0.9689	0.154312
-0.970456	0.152207
-0.971834	0.15002
-0.973075	0.147738
-0.97422	0.145367
-0.975279	0.142945
-0.976243	0.140482
-0.977111	0.137982
-0.977884	0.13545
-0.978563	0.132891
-0.979147	0.130308
-0.979637	0.127706
-0.980035	0.125087
-0.98034	0.122457
-0.980552	0.119817
-0.980672	0.117173
-0.9807	0.114526
-0.980637	0.111881
-0.980482	0.109241
-0.980236	0.106609
-0.979899	0.103989
-0.979471	0.101384
-0.978953	0.098797
-0.978344	0.096233
-0.977646	0.093694
-0.976857	0.091183
-0.975978	0.088705
-0.975011	0.086264
-0.973955	0.083865
-0.972808	0.081511
-0.971573	0.079205
-0.970248	0.076954
-0.968836	0.074761
-0.967335	0.072635
-0.965746	0.070578
-0.964069	0.068598
-0.96231	0.066697
-0.960491	0.064891
-0.958609	0.063245
-0.956611	0.061798
-0.954414	0.060547
-0.951974	0.059437
-0.949298	0.058408
-0.946407	0.057444
-0.943309	0.056536
-0.940013	0.055678
-0.936524	0.054864
-0.932847	0.054091
-0.928986	0.053355
-0.924945	0.052654
-0.920727	0.051985
-0.916336	0.051347
-0.911773	0.050736
-0.907042	0.050153
-0.902147	0.049594
-0.897088	0.049058
-0.89187	0.048545
-0.886494	0.048052
-0.880964	0.047578
-0.875282	0.047123
-0.86945	0.046685
-0.863471	0.046262
-0.857348	0.045855
-0.851084	0.045462
-0.844681	0.045082
-0.838141	0.044715
-0.831468	0.044358
-0.824665	0.044012
-0.817733	0.043676
-0.810677	0.043349
-0.803498	0.04303
-0.7962	0.042719
-0.788785	0.042415
-0.781256	0.042116
-0.773617	0.041824
-0.76587	0.041536
-0.758019	0.041253
-0.750066	0.040973
-0.742014	0.040697
-0.733867	0.040423
-0.725627	0.040152
-0.717298	0.039882
-0.708883	0.039613
-0.700385	0.039346
-0.691807	0.039078
-0.683153	0.038811
-0.674426	0.038543
-0.665628	0.038274
-0.656764	0.038003
-0.647837	0.037731
-0.638849	0.037458
-0.629805	0.037181
-0.620708	0.036902
-0.611561	0.036621
-0.602367	0.036336
-0.593131	0.036047
-0.583854	0.035755
-0.574542	0.035458
-0.565196	0.035158
-0.555822	0.034853
-0.546421	0.034543
-0.536998	0.034228
-0.527557	0.033909
-0.5181	0.033584
-0.508631	0.033253
-0.499153	0.032918
-0.489671	0.032576
-0.480188	0.032229
-0.470706	0.031876
-0.461231	0.031517
-0.451764	0.031153
-0.44231	0.030782
-0.432873	0.030405
-0.423455	0.030022
-0.41406	0.029632
-0.404691	0.029237
-0.395353	0.028835
-0.386049	0.028427
-0.376781	0.028013
-0.367554	0.027593
-0.358371	0.027167
-0.349236	0.026735
-0.340151	0.026297
-0.331121	0.025853
-0.322148	0.025404
-0.313235	0.024949
-0.304388	0.024489
-0.295608	0.024023
-0.286898	0.023552
-0.278264	0.023076
-0.269706	0.022596
-0.26123	0.022111
-0.252837	0.021621
-0.244531	0.021127
-0.236316	0.02063
-0.228195	0.020128
-0.22017	0.019624
-0.212244	0.019116
-0.204422	0.018605
-0.196705	0.018092
-0.189097	0.017576
-0.181601	0.017059
-0.17422	0.01654
-0.166956	0.01602
-0.159813	0.015499
-0.152793	0.014977
-0.145899	0.014455
-0.139134	0.013934
-0.1325	0.013414
-0.126001	0.012895
-0.119639	0.012377
-0.113416	0.011862
-0.107335	0.011349
-0.101398	0.010839
-0.095609	0.010333
-0.089968	0.009831
-0.08448	0.009334
-0.079145	0.008842
-0.073967	0.008356
-0.068948	0.007876
-0.064089	0.007404
-0.059393	0.006939
-0.054862	0.006482
-0.050498	0.006035
-0.046303	0.005596
-0.042278	0.005169
-0.038426	0.004752
-0.034749	0.004347
-0.031248	0.003954
-0.027925	0.003575
-0.024781	0.00321
-0.021819	0.00286
-0.019039	0.002525
-0.016443	0.002207
-0.014033	0.001906
-0.01181	0.001623
-0.009774	0.00136
-0.007928	0.001117
-0.006273	0.000894
-0.004809	0.000694
-0.003537	0.000517
-0.002459	0.000364
-0.001576	0.000236
-0.000887	0.000135
-0.000395	6.1e-05
-9.9e-05	1.6e-05
0	0
