0.0067117	0.0424732
0.00614455	0.038697
0.00596896	0.0386998
0.00561282	0.0387972
0.0051398	0.0394098
0.00447741	0.0400443
0.00361239	0.0406787
0.00258748	0.0415011
0.00138374	0.0424449
7.47009e-07	0.0434569
-0.00155477	0.0446088
-0.00331119	0.0457171
-0.00527211	0.0468042
-0.00735227	0.0482346
-0.00964401	0.0496013
-0.0124315	0.0495595
-0.0153865	0.0497118
-0.0184417	0.0502928
-0.0215408	0.0515651
-0.024997	0.0521141
-0.0285669	0.0530341
-0.0323446	0.0538694
-0.0363371	0.054643
-0.0404617	0.0556302
-0.0448122	0.056501
-0.0493156	0.057482
-0.0540105	0.0584698
-0.0588633	0.0595355
-0.0638936	0.0606387
-0.0691024	0.0617274
-0.0744605	0.0629392
-0.0799884	0.0641523
-0.0856808	0.0654163
-0.091515	0.0667536
-0.0975118	0.0681292
-0.103649	0.0695611
-0.109944	0.0710282
-0.116364	0.072577
-0.122932	0.07417
-0.129631	0.0758044
-0.136454	0.0775277
-0.143406	0.0792824
-0.150481	0.0811048
-0.157661	0.082994
-0.164964	0.0849302
-0.172366	0.0869286
-0.179872	0.0889969
-0.18747	0.09112
-0.195165	0.0933042
-0.202939	0.0955492
-0.2108	0.0978561
-0.218727	0.100231
-0.226733	0.102661
-0.234799	0.105137
-0.242925	0.107689
-0.251093	0.110303
-0.259316	0.112975
-0.267573	0.115698
-0.275872	0.118474
-0.284189	0.121306
-0.292531	0.124204
-0.300883	0.127141
-0.309246	0.130138
-0.317601	0.133182
-0.325962	0.136265
-0.3343	0.13939
-0.342624	0.142561
-0.350913	0.145765
-0.359171	0.14901
-0.367377	0.152284
-0.375542	0.155582
-0.383646	0.15889
-0.391689	0.162219
-0.399648	0.165556
-0.407529	0.168907
-0.415308	0.172248
-0.423006	0.175567
-0.430588	0.178853
-0.43806	0.182116
-0.445385	0.185342
-0.452599	0.188492
-0.459664	0.191537
-0.466608	0.194459
-0.473323	0.197305
-0.480076	0.19965
-0.486678	0.201775
-0.493002	0.204267
-0.499405	0.206569
-0.505869	0.208715
-0.512394	0.210727
-0.518966	0.212617
-0.525587	0.214396
-0.532244	0.216071
-0.53894	0.217647
-0.545666	0.21913
-0.552421	0.220523
-0.559199	0.221828
-0.566	0.223051
-0.572818	0.224193
-0.579651	0.225255
-0.586496	0.22624
-0.593352	0.22715
-0.600213	0.227986
-0.607078	0.22875
-0.613944	0.229443
-0.620809	0.230067
-0.62767	0.230622
-0.634526	0.23111
-0.641372	0.231531
-0.648207	0.231887
-0.655028	0.232179
-0.661833	0.232407
-0.66862	0.232572
-0.675387	0.232677
-0.68213	0.232719
-0.688849	0.232701
-0.69554	0.232625
-0.702201	0.232489
-0.708831	0.232297
-0.715427	0.232046
-0.721985	0.23174
-0.728507	0.231379
-0.734987	0.230962
-0.741426	0.230492
-0.747819	0.229967
-0.754166	0.229391
-0.760465	0.228763
-0.766712	0.228084
-0.772908	0.227356
-0.779047	0.226577
-0.785131	0.22575
-0.791155	0.224876
-0.79712	0.223954
-0.803022	0.222986
-0.808859	0.221972
-0.814631	0.220914
-0.820333	0.219812
-0.825966	0.218668
-0.831527	0.217482
-0.837016	0.216254
-0.842428	0.214986
-0.847764	0.213679
-0.85302	0.212333
-0.858196	0.21095
-0.86329	0.209531
-0.8683	0.208076
-0.873223	0.206586
-0.87806	0.205061
-0.882808	0.203504
-0.887464	0.201913
-0.892028	0.20029
-0.896498	0.198636
-0.900871	0.196951
-0.905147	0.195239
-0.909323	0.193498
-0.913399	0.191729
-0.917371	0.189936
-0.92124	0.188117
-0.925001	0.186275
-0.928656	0.18441
-0.932201	0.182523
-0.935634	0.180616
-0.938954	0.17869
-0.942159	0.176746
-0.945246	0.174784
-0.948214	0.172806
-0.951061	0.170813
-0.953783	0.168806
-0.956377	0.166786
-0.958842	0.164753
-0.961172	0.16271
-0.963362	0.160655
-0.965409	0.158588
-0.967304	0.156511
-0.969032	0.154416
-0.970579	0.152291
-0.971957	0.150092
-0.973202	0.147803
-0.97435	0.145427
-0.975408	0.142999
-0.976371	0.140529
-0.977237	0.138023
-0.978008	0.135485
-0.978685	0.132921
-0.979267	0.130333
-0.979755	0.127726
-0.980152	0.125103
-0.980455	0.122468
-0.980664	0.119824
-0.980781	0.117176
-0.980805	0.114525
-0.980738	0.111877
-0.980578	0.109234
-0.980326	0.106599
-0.979983	0.103977
-0.979547	0.10137
-0.979013	0.0987839
-0.978403	0.0962178
-0.977724	0.093671
-0.976934	0.0911572
-0.976054	0.0886764
-0.975086	0.0862326
-0.974029	0.0838308
-0.972881	0.0814739
-0.971644	0.0791651
-0.970317	0.0769113
-0.968914	0.0747085
-0.967419	0.0725731
-0.965835	0.0705061
-0.964162	0.0685152
-0.962407	0.0666039
-0.960585	0.0647917
-0.958698	0.0631347
-0.956696	0.061666
-0.954501	0.0603735
-0.952068	0.0592116
-0.949396	0.0581329
-0.946508	0.0571205
-0.943411	0.0561653
-0.940116	0.0552609
-0.936626	0.0544013
-0.932949	0.0535833
-0.929086	0.0528029
-0.925044	0.052058
-0.920824	0.0513454
-0.916431	0.0506642
-0.911866	0.0500103
-0.907133	0.0493847
-0.902236	0.0487833
-0.897175	0.0482052
-0.891955	0.0476502
-0.886577	0.0471154
-0.881045	0.0465998
-0.875361	0.0461033
-0.869527	0.0456239
-0.863547	0.0451597
-0.857422	0.0447116
-0.851156	0.0442776
-0.844752	0.0438567
-0.83821	0.043449
-0.831536	0.0430513
-0.824732	0.0426647
-0.817799	0.0422883
-0.810742	0.0419209
-0.803562	0.0415617
-0.796263	0.0412105
-0.788847	0.0408664
-0.781318	0.0405275
-0.773678	0.0401957
-0.765931	0.0398679
-0.75808	0.0395453
-0.750127	0.0392258
-0.742075	0.0389104
-0.733928	0.0385972
-0.725688	0.0382871
-0.717359	0.0379781
-0.708945	0.0376702
-0.700447	0.0373645
-0.69187	0.0370579
-0.683216	0.0367524
-0.67449	0.0364462
-0.665693	0.036139
-0.65683	0.0358301
-0.647904	0.0355202
-0.638918	0.0352096
-0.629875	0.0348952
-0.620779	0.0345789
-0.611634	0.0342608
-0.602442	0.0339389
-0.593207	0.0336132
-0.583932	0.0332847
-0.574622	0.0329514
-0.565278	0.0326153
-0.555906	0.0322744
-0.546508	0.0319287
-0.537087	0.0315783
-0.527649	0.031224
-0.518194	0.0308625
-0.508728	0.0304937
-0.499253	0.0301198
-0.489774	0.0297381
-0.480294	0.0293506
-0.470816	0.0289564
-0.461344	0.0285556
-0.451881	0.0281493
-0.442431	0.0277355
-0.432998	0.0273153
-0.423584	0.0268887
-0.414193	0.0264549
-0.404828	0.0260158
-0.395495	0.0255696
-0.386196	0.0251172
-0.376932	0.0246587
-0.36771	0.0241942
-0.358532	0.0237236
-0.349403	0.0232471
-0.340323	0.0227646
-0.331298	0.0222762
-0.322331	0.0217829
-0.313424	0.0212838
-0.304583	0.02078
-0.295809	0.0202703
-0.287105	0.0197558
-0.278478	0.0192366
-0.269926	0.0187138
-0.261457	0.0181862
-0.253071	0.0176541
-0.244772	0.0171183
-0.236564	0.0165799
-0.22845	0.0160369
-0.220432	0.0154923
-0.212514	0.0149443
-0.204699	0.0143937
-0.19699	0.0138417
-0.18939	0.0132871
-0.181903	0.0127321
-0.17453	0.0121757
-0.167274	0.0116189
-0.16014	0.0110617
-0.153128	0.0105041
-0.146243	0.00994708
-0.139487	0.00939178
-0.132862	0.00883808
-0.126373	0.00828612
-0.12002	0.0077359
-0.113807	0.00718928
-0.107735	0.00664542
-0.101808	0.00610532
-0.096029	0.00556991
-0.0903983	0.00503934
-0.0849204	0.00451452
-0.079596	0.00399546
-0.0744284	0.00348314
-0.0694203	0.00297773
-0.0645721	0.00248099
-0.0598873	0.00199217
-0.0553673	0.00151217
-0.0510148	0.00104288
-0.0468311	0.000582574
-0.042818	0.000135091
-0.0389776	-0.000301732
-0.0353128	-0.000725591
-0.0318238	-0.00113659
-0.0285133	-0.00153265
-0.0253816	-0.00191418
-0.0224325	-0.00227978
-0.0196652	-0.00262935
-0.0170825	-0.00296136
-0.0146856	-0.00327573
-0.0124763	-0.00357115
-0.0104539	-0.00384609
-0.00862219	-0.00410035
-0.0069814	-0.00433458
-0.00553233	-0.00454549
-0.00427528	-0.00473339
-0.00321322	-0.00489849
-0.0023466	-0.00504108
-0.00167558	-0.00516128
-0.00120351	-0.00526573
-0.000943239	-0.00543602
